id	name	category
PROTEIN:ENSP00000400041	ENSP00000400041	Protein
PROTEIN:ENSP00000400046	ENSP00000400046	Protein
PROTEIN:ENSP00000400057	ENSP00000400057	Protein
PROTEIN:ENSP00000400099	ENSP00000400099	Protein
PROTEIN:ENSP00000400101	ENSP00000400101	Protein
PROTEIN:ENSP00000400113	ENSP00000400113	Protein
PROTEIN:ENSP00000400142	ENSP00000400142	Protein
PROTEIN:ENSP00000400175	ENSP00000400175	Protein
PROTEIN:ENSP00000400184	ENSP00000400184	Protein
PROTEIN:ENSP00000400223	ENSP00000400223	Protein
PROTEIN:ENSP00000400224	ENSP00000400224	Protein
PROTEIN:ENSP00000400252	ENSP00000400252	Protein
PROTEIN:ENSP00000400312	ENSP00000400312	Protein
PROTEIN:ENSP00000400325	ENSP00000400325	Protein
PROTEIN:ENSP00000400333	ENSP00000400333	Protein
PROTEIN:ENSP00000400341	ENSP00000400341	Protein
PROTEIN:ENSP00000400365	ENSP00000400365	Protein
PROTEIN:ENSP00000400376	ENSP00000400376	Protein
PROTEIN:ENSP00000400391	ENSP00000400391	Protein
PROTEIN:ENSP00000400433	ENSP00000400433	Protein
PROTEIN:ENSP00000400459	ENSP00000400459	Protein
PROTEIN:ENSP00000400482	ENSP00000400482	Protein
PROTEIN:ENSP00000400500	ENSP00000400500	Protein
PROTEIN:ENSP00000400513	ENSP00000400513	Protein
PROTEIN:ENSP00000400533	ENSP00000400533	Protein
PROTEIN:ENSP00000400591	ENSP00000400591	Protein
PROTEIN:ENSP00000400646	ENSP00000400646	Protein
PROTEIN:ENSP00000400717	ENSP00000400717	Protein
PROTEIN:ENSP00000400870	ENSP00000400870	Protein
PROTEIN:ENSP00000400878	ENSP00000400878	Protein
PROTEIN:ENSP00000400882	ENSP00000400882	Protein
PROTEIN:ENSP00000400887	ENSP00000400887	Protein
PROTEIN:ENSP00000400892	ENSP00000400892	Protein
PROTEIN:ENSP00000400894	ENSP00000400894	Protein
PROTEIN:ENSP00000400906	ENSP00000400906	Protein
PROTEIN:ENSP00000400908	ENSP00000400908	Protein
PROTEIN:ENSP00000400921	ENSP00000400921	Protein
PROTEIN:ENSP00000400932	ENSP00000400932	Protein
PROTEIN:ENSP00000401010	ENSP00000401010	Protein
PROTEIN:ENSP00000401018	ENSP00000401018	Protein
PROTEIN:ENSP00000401112	ENSP00000401112	Protein
PROTEIN:ENSP00000401115	ENSP00000401115	Protein
PROTEIN:ENSP00000401145	ENSP00000401145	Protein
PROTEIN:ENSP00000401191	ENSP00000401191	Protein
PROTEIN:ENSP00000401197	ENSP00000401197	Protein
PROTEIN:ENSP00000401237	ENSP00000401237	Protein
PROTEIN:ENSP00000401264	ENSP00000401264	Protein
PROTEIN:ENSP00000401277	ENSP00000401277	Protein
PROTEIN:ENSP00000401303	ENSP00000401303	Protein
PROTEIN:ENSP00000401306	ENSP00000401306	Protein
PROTEIN:ENSP00000401371	ENSP00000401371	Protein
PROTEIN:ENSP00000401435	ENSP00000401435	Protein
PROTEIN:ENSP00000401437	ENSP00000401437	Protein
PROTEIN:ENSP00000401445	ENSP00000401445	Protein
PROTEIN:ENSP00000401470	ENSP00000401470	Protein
PROTEIN:ENSP00000401477	ENSP00000401477	Protein
PROTEIN:ENSP00000401498	ENSP00000401498	Protein
PROTEIN:ENSP00000401502	ENSP00000401502	Protein
PROTEIN:ENSP00000401508	ENSP00000401508	Protein
PROTEIN:ENSP00000401513	ENSP00000401513	Protein
PROTEIN:ENSP00000401514	ENSP00000401514	Protein
PROTEIN:ENSP00000401564	ENSP00000401564	Protein
PROTEIN:ENSP00000401566	ENSP00000401566	Protein
PROTEIN:ENSP00000401642	ENSP00000401642	Protein
PROTEIN:ENSP00000401645	ENSP00000401645	Protein
PROTEIN:ENSP00000401678	ENSP00000401678	Protein
PROTEIN:ENSP00000401720	ENSP00000401720	Protein
PROTEIN:ENSP00000401749	ENSP00000401749	Protein
PROTEIN:ENSP00000401764	ENSP00000401764	Protein
PROTEIN:ENSP00000401770	ENSP00000401770	Protein
PROTEIN:ENSP00000401831	ENSP00000401831	Protein
PROTEIN:ENSP00000401853	ENSP00000401853	Protein
PROTEIN:ENSP00000401867	ENSP00000401867	Protein
PROTEIN:ENSP00000401878	ENSP00000401878	Protein
PROTEIN:ENSP00000401888	ENSP00000401888	Protein
PROTEIN:ENSP00000401907	ENSP00000401907	Protein
PROTEIN:ENSP00000401946	ENSP00000401946	Protein
PROTEIN:ENSP00000401947	ENSP00000401947	Protein
PROTEIN:ENSP00000401980	ENSP00000401980	Protein
PROTEIN:ENSP00000402033	ENSP00000402033	Protein
PROTEIN:ENSP00000402038	ENSP00000402038	Protein
PROTEIN:ENSP00000402060	ENSP00000402060	Protein
PROTEIN:ENSP00000402084	ENSP00000402084	Protein
PROTEIN:ENSP00000402107	ENSP00000402107	Protein
PROTEIN:ENSP00000402152	ENSP00000402152	Protein
PROTEIN:ENSP00000402153	ENSP00000402153	Protein
PROTEIN:ENSP00000402154	ENSP00000402154	Protein
PROTEIN:ENSP00000402257	ENSP00000402257	Protein
PROTEIN:ENSP00000402280	ENSP00000402280	Protein
PROTEIN:ENSP00000402301	ENSP00000402301	Protein
PROTEIN:ENSP00000402338	ENSP00000402338	Protein
PROTEIN:ENSP00000402346	ENSP00000402346	Protein
PROTEIN:ENSP00000402355	ENSP00000402355	Protein
PROTEIN:ENSP00000402457	ENSP00000402457	Protein
PROTEIN:ENSP00000402460	ENSP00000402460	Protein
PROTEIN:ENSP00000402510	ENSP00000402510	Protein
PROTEIN:ENSP00000402515	ENSP00000402515	Protein
PROTEIN:ENSP00000402527	ENSP00000402527	Protein
PROTEIN:ENSP00000402537	ENSP00000402537	Protein
PROTEIN:ENSP00000402576	ENSP00000402576	Protein
PROTEIN:ENSP00000402584	ENSP00000402584	Protein
PROTEIN:ENSP00000402608	ENSP00000402608	Protein
PROTEIN:ENSP00000402653	ENSP00000402653	Protein
PROTEIN:ENSP00000402661	ENSP00000402661	Protein
PROTEIN:ENSP00000402674	ENSP00000402674	Protein
PROTEIN:ENSP00000402723	ENSP00000402723	Protein
PROTEIN:ENSP00000402756	ENSP00000402756	Protein
PROTEIN:ENSP00000402758	ENSP00000402758	Protein
PROTEIN:ENSP00000402760	ENSP00000402760	Protein
PROTEIN:ENSP00000402790	ENSP00000402790	Protein
PROTEIN:ENSP00000402797	ENSP00000402797	Protein
PROTEIN:ENSP00000402849	ENSP00000402849	Protein
PROTEIN:ENSP00000402855	ENSP00000402855	Protein
PROTEIN:ENSP00000402861	ENSP00000402861	Protein
PROTEIN:ENSP00000402935	ENSP00000402935	Protein
PROTEIN:ENSP00000402949	ENSP00000402949	Protein
PROTEIN:ENSP00000403039	ENSP00000403039	Protein
PROTEIN:ENSP00000403077	ENSP00000403077	Protein
PROTEIN:ENSP00000403104	ENSP00000403104	Protein
PROTEIN:ENSP00000403172	ENSP00000403172	Protein
PROTEIN:ENSP00000403210	ENSP00000403210	Protein
PROTEIN:ENSP00000403293	ENSP00000403293	Protein
PROTEIN:ENSP00000403302	ENSP00000403302	Protein
PROTEIN:ENSP00000403304	ENSP00000403304	Protein
PROTEIN:ENSP00000403310	ENSP00000403310	Protein
PROTEIN:ENSP00000403323	ENSP00000403323	Protein
PROTEIN:ENSP00000403343	ENSP00000403343	Protein
PROTEIN:ENSP00000403362	ENSP00000403362	Protein
PROTEIN:ENSP00000403396	ENSP00000403396	Protein
PROTEIN:ENSP00000403397	ENSP00000403397	Protein
PROTEIN:ENSP00000403400	ENSP00000403400	Protein
PROTEIN:ENSP00000403453	ENSP00000403453	Protein
PROTEIN:ENSP00000403459	ENSP00000403459	Protein
PROTEIN:ENSP00000403465	ENSP00000403465	Protein
PROTEIN:ENSP00000403495	ENSP00000403495	Protein
PROTEIN:ENSP00000403524	ENSP00000403524	Protein
PROTEIN:ENSP00000403536	ENSP00000403536	Protein
PROTEIN:ENSP00000403614	ENSP00000403614	Protein
PROTEIN:ENSP00000403644	ENSP00000403644	Protein
PROTEIN:ENSP00000403645	ENSP00000403645	Protein
PROTEIN:ENSP00000403649	ENSP00000403649	Protein
PROTEIN:ENSP00000403660	ENSP00000403660	Protein
PROTEIN:ENSP00000403663	ENSP00000403663	Protein
PROTEIN:ENSP00000403681	ENSP00000403681	Protein
PROTEIN:ENSP00000403683	ENSP00000403683	Protein
PROTEIN:ENSP00000403701	ENSP00000403701	Protein
PROTEIN:ENSP00000403768	ENSP00000403768	Protein
PROTEIN:ENSP00000403802	ENSP00000403802	Protein
PROTEIN:ENSP00000403888	ENSP00000403888	Protein
PROTEIN:ENSP00000403910	ENSP00000403910	Protein
PROTEIN:ENSP00000403925	ENSP00000403925	Protein
PROTEIN:ENSP00000403937	ENSP00000403937	Protein
PROTEIN:ENSP00000403954	ENSP00000403954	Protein
PROTEIN:ENSP00000403980	ENSP00000403980	Protein
PROTEIN:ENSP00000403982	ENSP00000403982	Protein
PROTEIN:ENSP00000403987	ENSP00000403987	Protein
PROTEIN:ENSP00000404042	ENSP00000404042	Protein
PROTEIN:ENSP00000404074	ENSP00000404074	Protein
PROTEIN:ENSP00000404079	ENSP00000404079	Protein
PROTEIN:ENSP00000404092	ENSP00000404092	Protein
PROTEIN:ENSP00000404121	ENSP00000404121	Protein
PROTEIN:ENSP00000404122	ENSP00000404122	Protein
PROTEIN:ENSP00000404131	ENSP00000404131	Protein
PROTEIN:ENSP00000404190	ENSP00000404190	Protein
PROTEIN:ENSP00000404203	ENSP00000404203	Protein
PROTEIN:ENSP00000404220	ENSP00000404220	Protein
PROTEIN:ENSP00000404232	ENSP00000404232	Protein
PROTEIN:ENSP00000404236	ENSP00000404236	Protein
PROTEIN:ENSP00000404251	ENSP00000404251	Protein
PROTEIN:ENSP00000404281	ENSP00000404281	Protein
PROTEIN:ENSP00000404296	ENSP00000404296	Protein
PROTEIN:ENSP00000404304	ENSP00000404304	Protein
PROTEIN:ENSP00000404375	ENSP00000404375	Protein
PROTEIN:ENSP00000404381	ENSP00000404381	Protein
PROTEIN:ENSP00000404438	ENSP00000404438	Protein
PROTEIN:ENSP00000404503	ENSP00000404503	Protein
PROTEIN:ENSP00000404517	ENSP00000404517	Protein
PROTEIN:ENSP00000404570	ENSP00000404570	Protein
PROTEIN:ENSP00000404658	ENSP00000404658	Protein
PROTEIN:ENSP00000404676	ENSP00000404676	Protein
PROTEIN:ENSP00000404705	ENSP00000404705	Protein
PROTEIN:ENSP00000404833	ENSP00000404833	Protein
PROTEIN:ENSP00000404843	ENSP00000404843	Protein
PROTEIN:ENSP00000404854	ENSP00000404854	Protein
PROTEIN:ENSP00000404860	ENSP00000404860	Protein
PROTEIN:ENSP00000404911	ENSP00000404911	Protein
PROTEIN:ENSP00000404923	ENSP00000404923	Protein
PROTEIN:ENSP00000404991	ENSP00000404991	Protein
PROTEIN:ENSP00000405004	ENSP00000405004	Protein
PROTEIN:ENSP00000405068	ENSP00000405068	Protein
PROTEIN:ENSP00000405095	ENSP00000405095	Protein
PROTEIN:ENSP00000405111	ENSP00000405111	Protein
PROTEIN:ENSP00000405165	ENSP00000405165	Protein
PROTEIN:ENSP00000405202	ENSP00000405202	Protein
PROTEIN:ENSP00000405210	ENSP00000405210	Protein
PROTEIN:ENSP00000405218	ENSP00000405218	Protein
PROTEIN:ENSP00000405222	ENSP00000405222	Protein
PROTEIN:ENSP00000405252	ENSP00000405252	Protein
PROTEIN:ENSP00000405327	ENSP00000405327	Protein
PROTEIN:ENSP00000405330	ENSP00000405330	Protein
PROTEIN:ENSP00000405338	ENSP00000405338	Protein
PROTEIN:ENSP00000405388	ENSP00000405388	Protein
PROTEIN:ENSP00000405405	ENSP00000405405	Protein
PROTEIN:ENSP00000405423	ENSP00000405423	Protein
PROTEIN:ENSP00000405424	ENSP00000405424	Protein
PROTEIN:ENSP00000405453	ENSP00000405453	Protein
PROTEIN:ENSP00000405456	ENSP00000405456	Protein
PROTEIN:ENSP00000405482	ENSP00000405482	Protein
PROTEIN:ENSP00000405514	ENSP00000405514	Protein
PROTEIN:ENSP00000405573	ENSP00000405573	Protein
PROTEIN:ENSP00000405574	ENSP00000405574	Protein
PROTEIN:ENSP00000405577	ENSP00000405577	Protein
PROTEIN:ENSP00000405620	ENSP00000405620	Protein
PROTEIN:ENSP00000405635	ENSP00000405635	Protein
PROTEIN:ENSP00000405674	ENSP00000405674	Protein
PROTEIN:ENSP00000405726	ENSP00000405726	Protein
PROTEIN:ENSP00000405738	ENSP00000405738	Protein
PROTEIN:ENSP00000405812	ENSP00000405812	Protein
PROTEIN:ENSP00000405841	ENSP00000405841	Protein
PROTEIN:ENSP00000405890	ENSP00000405890	Protein
PROTEIN:ENSP00000405899	ENSP00000405899	Protein
PROTEIN:ENSP00000405926	ENSP00000405926	Protein
PROTEIN:ENSP00000405950	ENSP00000405950	Protein
PROTEIN:ENSP00000405963	ENSP00000405963	Protein
PROTEIN:ENSP00000405965	ENSP00000405965	Protein
PROTEIN:ENSP00000405969	ENSP00000405969	Protein
PROTEIN:ENSP00000405987	ENSP00000405987	Protein
PROTEIN:ENSP00000406012	ENSP00000406012	Protein
PROTEIN:ENSP00000406022	ENSP00000406022	Protein
PROTEIN:ENSP00000406026	ENSP00000406026	Protein
PROTEIN:ENSP00000406027	ENSP00000406027	Protein
PROTEIN:ENSP00000406037	ENSP00000406037	Protein
PROTEIN:ENSP00000406047	ENSP00000406047	Protein
PROTEIN:ENSP00000406050	ENSP00000406050	Protein
PROTEIN:ENSP00000406052	ENSP00000406052	Protein
PROTEIN:ENSP00000406157	ENSP00000406157	Protein
PROTEIN:ENSP00000406162	ENSP00000406162	Protein
PROTEIN:ENSP00000406164	ENSP00000406164	Protein
PROTEIN:ENSP00000406191	ENSP00000406191	Protein
PROTEIN:ENSP00000406197	ENSP00000406197	Protein
PROTEIN:ENSP00000406209	ENSP00000406209	Protein
PROTEIN:ENSP00000406220	ENSP00000406220	Protein
PROTEIN:ENSP00000406229	ENSP00000406229	Protein
PROTEIN:ENSP00000406261	ENSP00000406261	Protein
PROTEIN:ENSP00000406286	ENSP00000406286	Protein
PROTEIN:ENSP00000406293	ENSP00000406293	Protein
PROTEIN:ENSP00000406367	ENSP00000406367	Protein
PROTEIN:ENSP00000406463	ENSP00000406463	Protein
PROTEIN:ENSP00000406472	ENSP00000406472	Protein
PROTEIN:ENSP00000406478	ENSP00000406478	Protein
PROTEIN:ENSP00000406482	ENSP00000406482	Protein
PROTEIN:ENSP00000406490	ENSP00000406490	Protein
PROTEIN:ENSP00000406541	ENSP00000406541	Protein
PROTEIN:ENSP00000406546	ENSP00000406546	Protein
PROTEIN:ENSP00000406549	ENSP00000406549	Protein
PROTEIN:ENSP00000406577	ENSP00000406577	Protein
PROTEIN:ENSP00000406598	ENSP00000406598	Protein
PROTEIN:ENSP00000406674	ENSP00000406674	Protein
PROTEIN:ENSP00000406723	ENSP00000406723	Protein
PROTEIN:ENSP00000406861	ENSP00000406861	Protein
PROTEIN:ENSP00000406909	ENSP00000406909	Protein
PROTEIN:ENSP00000406925	ENSP00000406925	Protein
PROTEIN:ENSP00000406970	ENSP00000406970	Protein
PROTEIN:ENSP00000406986	ENSP00000406986	Protein
PROTEIN:ENSP00000407087	ENSP00000407087	Protein
PROTEIN:ENSP00000407112	ENSP00000407112	Protein
PROTEIN:ENSP00000407118	ENSP00000407118	Protein
PROTEIN:ENSP00000407182	ENSP00000407182	Protein
PROTEIN:ENSP00000407193	ENSP00000407193	Protein
PROTEIN:ENSP00000407301	ENSP00000407301	Protein
PROTEIN:ENSP00000407323	ENSP00000407323	Protein
PROTEIN:ENSP00000407336	ENSP00000407336	Protein
PROTEIN:ENSP00000407422	ENSP00000407422	Protein
PROTEIN:ENSP00000407442	ENSP00000407442	Protein
PROTEIN:ENSP00000407487	ENSP00000407487	Protein
PROTEIN:ENSP00000407509	ENSP00000407509	Protein
PROTEIN:ENSP00000407545	ENSP00000407545	Protein
PROTEIN:ENSP00000407546	ENSP00000407546	Protein
PROTEIN:ENSP00000407552	ENSP00000407552	Protein
PROTEIN:ENSP00000407560	ENSP00000407560	Protein
PROTEIN:ENSP00000407586	ENSP00000407586	Protein
PROTEIN:ENSP00000407592	ENSP00000407592	Protein
PROTEIN:ENSP00000407613	ENSP00000407613	Protein
PROTEIN:ENSP00000407685	ENSP00000407685	Protein
PROTEIN:ENSP00000407761	ENSP00000407761	Protein
PROTEIN:ENSP00000407763	ENSP00000407763	Protein
PROTEIN:ENSP00000407818	ENSP00000407818	Protein
PROTEIN:ENSP00000407822	ENSP00000407822	Protein
PROTEIN:ENSP00000408002	ENSP00000408002	Protein
PROTEIN:ENSP00000408005	ENSP00000408005	Protein
PROTEIN:ENSP00000408025	ENSP00000408025	Protein
PROTEIN:ENSP00000408146	ENSP00000408146	Protein
PROTEIN:ENSP00000408204	ENSP00000408204	Protein
PROTEIN:ENSP00000408205	ENSP00000408205	Protein
PROTEIN:ENSP00000408288	ENSP00000408288	Protein
PROTEIN:ENSP00000408292	ENSP00000408292	Protein
PROTEIN:ENSP00000408295	ENSP00000408295	Protein
PROTEIN:ENSP00000408342	ENSP00000408342	Protein
PROTEIN:ENSP00000408367	ENSP00000408367	Protein
PROTEIN:ENSP00000408410	ENSP00000408410	Protein
PROTEIN:ENSP00000408411	ENSP00000408411	Protein
PROTEIN:ENSP00000408526	ENSP00000408526	Protein
PROTEIN:ENSP00000408598	ENSP00000408598	Protein
PROTEIN:ENSP00000408617	ENSP00000408617	Protein
PROTEIN:ENSP00000408695	ENSP00000408695	Protein
PROTEIN:ENSP00000408792	ENSP00000408792	Protein
PROTEIN:ENSP00000408910	ENSP00000408910	Protein
PROTEIN:ENSP00000408979	ENSP00000408979	Protein
PROTEIN:ENSP00000409007	ENSP00000409007	Protein
PROTEIN:ENSP00000409016	ENSP00000409016	Protein
PROTEIN:ENSP00000409126	ENSP00000409126	Protein
PROTEIN:ENSP00000409131	ENSP00000409131	Protein
PROTEIN:ENSP00000409231	ENSP00000409231	Protein
PROTEIN:ENSP00000409279	ENSP00000409279	Protein
PROTEIN:ENSP00000409315	ENSP00000409315	Protein
PROTEIN:ENSP00000409316	ENSP00000409316	Protein
PROTEIN:ENSP00000409318	ENSP00000409318	Protein
PROTEIN:ENSP00000409346	ENSP00000409346	Protein
PROTEIN:ENSP00000409378	ENSP00000409378	Protein
PROTEIN:ENSP00000409382	ENSP00000409382	Protein
PROTEIN:ENSP00000409463	ENSP00000409463	Protein
PROTEIN:ENSP00000409544	ENSP00000409544	Protein
PROTEIN:ENSP00000409555	ENSP00000409555	Protein
PROTEIN:ENSP00000409581	ENSP00000409581	Protein
PROTEIN:ENSP00000409594	ENSP00000409594	Protein
PROTEIN:ENSP00000409652	ENSP00000409652	Protein
PROTEIN:ENSP00000409666	ENSP00000409666	Protein
PROTEIN:ENSP00000409667	ENSP00000409667	Protein
PROTEIN:ENSP00000409799	ENSP00000409799	Protein
PROTEIN:ENSP00000409832	ENSP00000409832	Protein
PROTEIN:ENSP00000409879	ENSP00000409879	Protein
PROTEIN:ENSP00000409896	ENSP00000409896	Protein
PROTEIN:ENSP00000409906	ENSP00000409906	Protein
PROTEIN:ENSP00000409924	ENSP00000409924	Protein
PROTEIN:ENSP00000409952	ENSP00000409952	Protein
PROTEIN:ENSP00000410007	ENSP00000410007	Protein
PROTEIN:ENSP00000410041	ENSP00000410041	Protein
PROTEIN:ENSP00000410042	ENSP00000410042	Protein
PROTEIN:ENSP00000410059	ENSP00000410059	Protein
PROTEIN:ENSP00000410083	ENSP00000410083	Protein
PROTEIN:ENSP00000410186	ENSP00000410186	Protein
PROTEIN:ENSP00000410216	ENSP00000410216	Protein
PROTEIN:ENSP00000410242	ENSP00000410242	Protein
PROTEIN:ENSP00000410269	ENSP00000410269	Protein
PROTEIN:ENSP00000410294	ENSP00000410294	Protein
PROTEIN:ENSP00000410309	ENSP00000410309	Protein
PROTEIN:ENSP00000410339	ENSP00000410339	Protein
PROTEIN:ENSP00000410396	ENSP00000410396	Protein
PROTEIN:ENSP00000410402	ENSP00000410402	Protein
PROTEIN:ENSP00000410409	ENSP00000410409	Protein
PROTEIN:ENSP00000410446	ENSP00000410446	Protein
PROTEIN:ENSP00000410452	ENSP00000410452	Protein
PROTEIN:ENSP00000410470	ENSP00000410470	Protein
PROTEIN:ENSP00000410481	ENSP00000410481	Protein
PROTEIN:ENSP00000410561	ENSP00000410561	Protein
PROTEIN:ENSP00000410584	ENSP00000410584	Protein
PROTEIN:ENSP00000410603	ENSP00000410603	Protein
PROTEIN:ENSP00000410689	ENSP00000410689	Protein
PROTEIN:ENSP00000410715	ENSP00000410715	Protein
PROTEIN:ENSP00000410732	ENSP00000410732	Protein
PROTEIN:ENSP00000410734	ENSP00000410734	Protein
PROTEIN:ENSP00000410746	ENSP00000410746	Protein
PROTEIN:ENSP00000410758	ENSP00000410758	Protein
PROTEIN:ENSP00000410759	ENSP00000410759	Protein
PROTEIN:ENSP00000410769	ENSP00000410769	Protein
PROTEIN:ENSP00000410798	ENSP00000410798	Protein
PROTEIN:ENSP00000410811	ENSP00000410811	Protein
PROTEIN:ENSP00000410815	ENSP00000410815	Protein
PROTEIN:ENSP00000410818	ENSP00000410818	Protein
PROTEIN:ENSP00000410833	ENSP00000410833	Protein
PROTEIN:ENSP00000410858	ENSP00000410858	Protein
PROTEIN:ENSP00000410862	ENSP00000410862	Protein
PROTEIN:ENSP00000410890	ENSP00000410890	Protein
PROTEIN:ENSP00000410910	ENSP00000410910	Protein
PROTEIN:ENSP00000410926	ENSP00000410926	Protein
PROTEIN:ENSP00000410943	ENSP00000410943	Protein
PROTEIN:ENSP00000410964	ENSP00000410964	Protein
PROTEIN:ENSP00000410992	ENSP00000410992	Protein
PROTEIN:ENSP00000411010	ENSP00000411010	Protein
PROTEIN:ENSP00000411012	ENSP00000411012	Protein
PROTEIN:ENSP00000411013	ENSP00000411013	Protein
PROTEIN:ENSP00000411070	ENSP00000411070	Protein
PROTEIN:ENSP00000411073	ENSP00000411073	Protein
PROTEIN:ENSP00000411084	ENSP00000411084	Protein
PROTEIN:ENSP00000411099	ENSP00000411099	Protein
PROTEIN:ENSP00000411124	ENSP00000411124	Protein
PROTEIN:ENSP00000411152	ENSP00000411152	Protein
PROTEIN:ENSP00000411253	ENSP00000411253	Protein
PROTEIN:ENSP00000411256	ENSP00000411256	Protein
PROTEIN:ENSP00000411268	ENSP00000411268	Protein
PROTEIN:ENSP00000411355	ENSP00000411355	Protein
PROTEIN:ENSP00000411397	ENSP00000411397	Protein
PROTEIN:ENSP00000411418	ENSP00000411418	Protein
PROTEIN:ENSP00000411439	ENSP00000411439	Protein
PROTEIN:ENSP00000411471	ENSP00000411471	Protein
PROTEIN:ENSP00000411532	ENSP00000411532	Protein
PROTEIN:ENSP00000411593	ENSP00000411593	Protein
PROTEIN:ENSP00000411613	ENSP00000411613	Protein
PROTEIN:ENSP00000411672	ENSP00000411672	Protein
PROTEIN:ENSP00000411719	ENSP00000411719	Protein
PROTEIN:ENSP00000411770	ENSP00000411770	Protein
PROTEIN:ENSP00000411788	ENSP00000411788	Protein
PROTEIN:ENSP00000411816	ENSP00000411816	Protein
PROTEIN:ENSP00000411821	ENSP00000411821	Protein
PROTEIN:ENSP00000411822	ENSP00000411822	Protein
PROTEIN:ENSP00000411825	ENSP00000411825	Protein
PROTEIN:ENSP00000411831	ENSP00000411831	Protein
PROTEIN:ENSP00000411848	ENSP00000411848	Protein
PROTEIN:ENSP00000411898	ENSP00000411898	Protein
PROTEIN:ENSP00000411909	ENSP00000411909	Protein
PROTEIN:ENSP00000411932	ENSP00000411932	Protein
PROTEIN:ENSP00000411940	ENSP00000411940	Protein
PROTEIN:ENSP00000411960	ENSP00000411960	Protein
PROTEIN:ENSP00000412064	ENSP00000412064	Protein
PROTEIN:ENSP00000412130	ENSP00000412130	Protein
PROTEIN:ENSP00000412150	ENSP00000412150	Protein
PROTEIN:ENSP00000412178	ENSP00000412178	Protein
PROTEIN:ENSP00000412189	ENSP00000412189	Protein
PROTEIN:ENSP00000412209	ENSP00000412209	Protein
PROTEIN:ENSP00000412237	ENSP00000412237	Protein
PROTEIN:ENSP00000412292	ENSP00000412292	Protein
PROTEIN:ENSP00000412302	ENSP00000412302	Protein
PROTEIN:ENSP00000412324	ENSP00000412324	Protein
PROTEIN:ENSP00000412326	ENSP00000412326	Protein
PROTEIN:ENSP00000412361	ENSP00000412361	Protein
PROTEIN:ENSP00000412388	ENSP00000412388	Protein
PROTEIN:ENSP00000412457	ENSP00000412457	Protein
PROTEIN:ENSP00000412461	ENSP00000412461	Protein
PROTEIN:ENSP00000412482	ENSP00000412482	Protein
PROTEIN:ENSP00000412566	ENSP00000412566	Protein
PROTEIN:ENSP00000412673	ENSP00000412673	Protein
PROTEIN:ENSP00000412708	ENSP00000412708	Protein
PROTEIN:ENSP00000412733	ENSP00000412733	Protein
PROTEIN:ENSP00000412752	ENSP00000412752	Protein
PROTEIN:ENSP00000412869	ENSP00000412869	Protein
PROTEIN:ENSP00000412886	ENSP00000412886	Protein
PROTEIN:ENSP00000412894	ENSP00000412894	Protein
PROTEIN:ENSP00000412897	ENSP00000412897	Protein
PROTEIN:ENSP00000412940	ENSP00000412940	Protein
PROTEIN:ENSP00000412999	ENSP00000412999	Protein
PROTEIN:ENSP00000413001	ENSP00000413001	Protein
PROTEIN:ENSP00000413017	ENSP00000413017	Protein
PROTEIN:ENSP00000413029	ENSP00000413029	Protein
PROTEIN:ENSP00000413035	ENSP00000413035	Protein
PROTEIN:ENSP00000413064	ENSP00000413064	Protein
PROTEIN:ENSP00000413079	ENSP00000413079	Protein
PROTEIN:ENSP00000413098	ENSP00000413098	Protein
PROTEIN:ENSP00000413150	ENSP00000413150	Protein
PROTEIN:ENSP00000413156	ENSP00000413156	Protein
PROTEIN:ENSP00000413196	ENSP00000413196	Protein
PROTEIN:ENSP00000413405	ENSP00000413405	Protein
PROTEIN:ENSP00000413436	ENSP00000413436	Protein
PROTEIN:ENSP00000413479	ENSP00000413479	Protein
PROTEIN:ENSP00000413496	ENSP00000413496	Protein
PROTEIN:ENSP00000413507	ENSP00000413507	Protein
PROTEIN:ENSP00000413572	ENSP00000413572	Protein
